movieId,title,genres
34319,"Island, The (2005)",Action|Sci-Fi|Thriller
1256,Duck Soup (1933),Comedy|Musical|War
4865,From Hell (2001),Crime|Horror|Mystery|Thriller
5507,xXx (2002),Action|Crime|Thriller
3638,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller
3435,Double Indemnity (1944),Crime|Drama|Film-Noir
1209,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western
2133,Adventures in Babysitting (1987),Adventure|Comedy
1388,Jaws 2 (1978),Horror|Thriller
3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance
2398,Miracle on 34th Street (1947),Comedy|Drama
4890,Shallow Hal (2001),Comedy|Fantasy|Romance
1894,Six Days Seven Nights (1998),Adventure|Comedy|Romance
4343,Evolution (2001),Comedy|Sci-Fi
5528,One Hour Photo (2002),Drama|Thriller
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller
7451,Mean Girls (2004),Comedy
915,Sabrina (1954),Comedy|Romance
6157,Daredevil (2003),Action|Crime
31696,Constantine (2005),Action|Fantasy|Horror|Thriller
2384,Babe: Pig in the City (1998),Adventure|Children|Drama
1834,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance
719,Multiplicity (1996),Comedy
538,Six Degrees of Separation (1993),Drama
994,Big Night (1996),Comedy|Drama
933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
1711,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery
71535,Zombieland (2009),Action|Comedy|Horror
2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller
830,"First Wives Club, The (1996)",Comedy
1224,Henry V (1989),Action|Drama|Romance|War
3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller
5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy
1297,Real Genius (1985),Comedy
3882,Bring It On (2000),Comedy
81591,Black Swan (2010),Drama|Thriller
3969,Pay It Forward (2000),Drama
361,It Could Happen to You (1994),Comedy|Drama|Romance
1619,Seven Years in Tibet (1997),Adventure|Drama|War
2245,Working Girl (1988),Comedy|Drama|Romance
1693,Amistad (1997),Drama|Mystery
5617,Secretary (2002),Comedy|Drama|Romance
514,"Ref, The (1994)",Comedy
4881,"Man Who Wasn't There, The (2001)",Crime|Drama
2840,Stigmata (1999),Drama|Thriller
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
41997,Munich (2005),Action|Crime|Drama|Thriller
3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical
6565,Seabiscuit (2003),Drama
1041,Secrets & Lies (1996),Drama
81845,"King's Speech, The (2010)",Drama
1835,City of Angels (1998),Drama|Fantasy|Romance
338,Virtuosity (1995),Action|Sci-Fi|Thriller
37729,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance
1049,"Ghost and the Darkness, The (1996)",Action|Adventure
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
2485,She's All That (1999),Comedy|Romance
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance
535,Short Cuts (1993),Drama
2053,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi
1283,High Noon (1952),Drama|Western
1248,Touch of Evil (1958),Crime|Film-Noir|Thriller
5444,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi
930,Notorious (1946),Film-Noir|Romance|Thriller
55247,Into the Wild (2007),Action|Adventure|Drama
2803,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller
68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller
926,All About Eve (1950),Drama
4489,Coming to America (1988),Comedy|Romance
44555,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller
57669,In Bruges (2008),Comedy|Crime|Drama|Thriller
955,Bringing Up Baby (1938),Comedy|Romance
4084,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller
2687,Tarzan (1999),Adventure|Animation|Children|Drama
4161,"Mexican, The (2001)",Action|Comedy
5954,25th Hour (2002),Crime|Drama
3986,"6th Day, The (2000)",Action|Sci-Fi|Thriller
3984,Diamonds Are Forever (1971),Action|Adventure|Thriller
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama
1217,Ran (1985),Drama|War
1227,Once Upon a Time in America (1984),Crime|Drama
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
3635,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller
60,"Indian in the Cupboard, The (1995)",Adventure|Children|Fantasy
207,"Walk in the Clouds, A (1995)",Drama|Romance
4023,"Family Man, The (2000)",Comedy|Drama|Romance
80463,"Social Network, The (2010)",Drama
69757,(500) Days of Summer (2009),Comedy|Drama|Romance
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller
30825,Meet the Fockers (2004),Comedy
2662,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi
54997,3:10 to Yuma (2007),Action|Crime|Drama|Western
59784,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX
2841,Stir of Echoes (1999),Horror|Mystery|Thriller
3825,Coyote Ugly (2000),Comedy|Drama|Romance
2311,2010: The Year We Make Contact (1984),Sci-Fi
1614,In & Out (1997),Comedy
59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi
491,"Man Without a Face, The (1993)",Drama
3186,"Girl, Interrupted (1999)",Drama
64839,"Wrestler, The (2008)",Drama
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller
2993,Thunderball (1965),Action|Adventure|Thriller
64957,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance
383,Wyatt Earp (1994),Western
2989,For Your Eyes Only (1981),Action|Adventure|Thriller
59369,Taken (2008),Action|Crime|Drama|Thriller
2082,"Mighty Ducks, The (1992)",Children|Comedy
4448,"Score, The (2001)",Action|Drama
5049,48 Hrs. (1982),Action|Comedy|Crime|Drama
374,Richie Rich (1994),Children|Comedy
2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi
38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy
1885,"Opposite of Sex, The (1998)",Comedy|Drama|Romance
3639,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller
45517,Cars (2006),Animation|Children|Comedy
428,"Bronx Tale, A (1993)",Drama
175,Kids (1995),Drama
3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller
2139,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama
1678,"Joy Luck Club, The (1993)",Drama|Romance
7323,"Good bye, Lenin! (2003)",Comedy|Drama
2088,Popeye (1980),Adventure|Comedy|Musical
540,Sliver (1993),Thriller
2735,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery
76251,Kick-Ass (2010),Action|Comedy
928,Rebecca (1940),Drama|Mystery|Romance|Thriller
2009,Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller
2808,Universal Soldier (1992),Action|Sci-Fi
37733,"History of Violence, A (2005)",Action|Crime|Drama|Thriller
3246,Malcolm X (1992),Drama
8958,Ray (2004),Drama
1810,Primary Colors (1998),Comedy|Drama
222,Circle of Friends (1995),Drama|Romance
3157,Stuart Little (1999),Children|Comedy|Fantasy
101,Bottle Rocket (1996),Adventure|Comedy|Crime|Romance
61323,Burn After Reading (2008),Comedy|Crime|Drama
1620,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller
2318,Happiness (1998),Comedy|Drama
1687,"Jackal, The (1997)",Action|Thriller
2413,Clue (1985),Comedy|Crime|Mystery|Thriller
4388,Scary Movie 2 (2001),Comedy
1013,"Parent Trap, The (1961)",Children|Comedy|Romance
2505,8MM (1999),Drama|Mystery|Thriller
1135,Private Benjamin (1980),Comedy
1959,Out of Africa (1985),Drama|Romance
5400,"Sum of All Fears, The (2002)",Drama|Thriller
2792,Airplane II: The Sequel (1982),Comedy
46723,Babel (2006),Drama|Thriller
6287,Anger Management (2003),Comedy
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy
18,Four Rooms (1995),Comedy
1956,Ordinary People (1980),Drama
2990,Licence to Kill (1989),Action|Adventure|Thriller
3534,28 Days (2000),Drama
836,Chain Reaction (1996),Action|Adventure|Thriller
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi
1260,M (1931),Crime|Film-Noir|Thriller
2469,Peggy Sue Got Married (1986),Comedy|Drama
7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller
1344,Cape Fear (1962),Crime|Drama|Thriller
31685,Hitch (2005),Comedy|Romance
3083,All About My Mother (Todo sobre mi madre) (1999),Drama
2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller
4326,Mississippi Burning (1988),Crime|Drama|Thriller
33660,Cinderella Man (2005),Drama|Romance
280,Murder in the First (1995),Drama|Thriller
1464,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance
69844,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX
2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
5992,"Hours, The (2002)",Drama|Romance
412,"Age of Innocence, The (1993)",Drama
1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama
7454,Van Helsing (2004),Action|Adventure|Fantasy|Horror
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
1702,Flubber (1997),Children|Comedy|Fantasy
2527,Westworld (1973),Action|Sci-Fi|Thriller|Western
48738,"Last King of Scotland, The (2006)",Drama|Thriller
2301,History of the World: Part I (1981),Comedy|Musical
34150,Fantastic Four (2005),Action|Adventure|Sci-Fi
51540,Zodiac (2007),Crime|Drama|Thriller
3298,Boiler Room (2000),Crime|Drama|Thriller
3178,"Hurricane, The (1999)",Drama
2375,"Money Pit, The (1986)",Comedy
4499,Dirty Rotten Scoundrels (1988),Comedy
276,Milk Money (1994),Comedy|Romance
3735,Serpico (1973),Crime|Drama
2141,"American Tail, An (1986)",Adventure|Animation|Children|Comedy
2719,"Haunting, The (1999)",Horror|Thriller
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller
3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller
6754,Underworld (2003),Action|Fantasy|Horror
1081,Victor/Victoria (1982),Comedy|Musical|Romance
3037,Little Big Man (1970),Western
54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance
164,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller
2297,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance
2857,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical
52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX
2333,Gods and Monsters (1998),Drama
91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX
3198,Papillon (1973),Crime|Drama
8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance
4621,Look Who's Talking (1989),Comedy|Romance
4008,Born on the Fourth of July (1989),Drama|War
3536,Keeping the Faith (2000),Comedy|Drama|Romance
1754,Fallen (1998),Crime|Drama|Fantasy|Thriller
107,Muppet Treasure Island (1996),Adventure|Children|Comedy|Musical
1792,U.S. Marshals (1998),Action|Crime|Thriller
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
1588,George of the Jungle (1997),Children|Comedy
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
2917,Body Heat (1981),Crime|Thriller
1974,Friday the 13th (1980),Horror|Mystery|Thriller
911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller
2253,Toys (1992),Comedy|Fantasy
2422,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama
4351,Point Break (1991),Action|Crime|Thriller
1892,"Perfect Murder, A (1998)",Thriller
3730,"Conversation, The (1974)",Drama|Mystery
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western
53322,Ocean's Thirteen (2007),Crime|Thriller
2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance
53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller
381,When a Man Loves a Woman (1994),Drama|Romance
3968,Bedazzled (2000),Comedy
1031,Bedknobs and Broomsticks (1971),Adventure|Children|Musical
477,What's Love Got to Do with It? (1993),Drama|Musical
249,Immortal Beloved (1994),Drama|Romance
31878,Kung Fu Hustle (Gong fu) (2004),Action|Comedy
3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi
7325,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller
2118,"Dead Zone, The (1983)",Thriller
2376,"View to a Kill, A (1985)",Action|Adventure|Thriller
1416,Evita (1996),Drama|Musical
3019,Drugstore Cowboy (1989),Crime|Drama
2412,Rocky V (1990),Action|Drama
6440,Barton Fink (1991),Drama|Thriller
6787,All the President's Men (1976),Drama|Thriller
2976,Bringing Out the Dead (1999),Drama
3462,Modern Times (1936),Comedy|Drama|Romance
135,Down Periscope (1996),Comedy
534,Shadowlands (1993),Drama|Romance
905,It Happened One Night (1934),Comedy|Romance
5782,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller
31410,"Downfall (Untergang, Der) (2004)",Drama|War
6155,How to Lose a Guy in 10 Days (2003),Comedy|Romance
4623,Major League (1989),Comedy
419,"Beverly Hillbillies, The (1993)",Comedy
2863,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical
3044,Dead Again (1991),Mystery|Romance|Thriller
1301,Forbidden Planet (1956),Drama|Sci-Fi
837,Matilda (1996),Children|Comedy|Fantasy
20,Money Train (1995),Action|Comedy|Crime|Drama|Thriller
6957,Bad Santa (2003),Comedy|Crime
8810,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller
23,Assassins (1995),Action|Crime|Thriller
1033,"Fox and the Hound, The (1981)",Animation|Children|Drama
69481,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
46530,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX
4980,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi
5171,"Time Machine, The (2002)",Action|Adventure|Sci-Fi
1616,"Peacemaker, The (1997)",Action|Thriller|War
1300,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama
4327,"Magnificent Seven, The (1960)",Adventure|Western
2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi
8533,"Notebook, The (2004)",Drama|Romance
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy
36517,"Constant Gardener, The (2005)",Drama|Thriller
3468,"Hustler, The (1961)",Drama
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX
3258,Death Becomes Her (1992),Comedy|Fantasy
6620,American Splendor (2003),Comedy|Drama
3686,Flatliners (1990),Horror|Sci-Fi|Thriller
3095,"Grapes of Wrath, The (1940)",Drama
2404,Rambo III (1988),Action|Adventure|Thriller|War
3910,Dancer in the Dark (2000),Drama|Musical
3271,Of Mice and Men (1992),Drama
743,Spy Hard (1996),Comedy
41285,Match Point (2005),Crime|Drama|Romance
39292,"Good Night, and Good Luck. (2005)",Crime|Drama
5291,Rashomon (Rashômon) (1950),Crime|Drama|Mystery
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery
3173,Any Given Sunday (1999),Drama
2463,Ruthless People (1986),Comedy
8981,Closer (2004),Drama|Romance
1096,Sophie's Choice (1982),Drama
3479,Ladyhawke (1985),Adventure|Fantasy|Romance
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX
2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance
2966,"Straight Story, The (1999)",Adventure|Drama
89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX
33615,Madagascar (2005),Adventure|Animation|Children|Comedy
1672,"Rainmaker, The (1997)",Drama
3744,Shaft (2000),Action|Crime|Thriller
6796,Boyz N the Hood (1991),Crime|Drama
2567,EDtv (1999),Comedy
144,"Brothers McMullen, The (1995)",Comedy
122,Boomerang (1992),Comedy|Romance
7160,Monster (2003),Crime|Drama
934,Father of the Bride (1950),Comedy
8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama
7162,Cold Mountain (2003),Drama|Romance|War
3593,Battlefield Earth (2000),Action|Sci-Fi
147,"Basketball Diaries, The (1995)",Drama
7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller
1603,Mimic (1997),Horror|Sci-Fi|Thriller
1178,Paths of Glory (1957),Drama|War
1147,When We Were Kings (1996),Documentary
1920,Small Soldiers (1998),Animation|Children|Fantasy|War
1078,Bananas (1971),Comedy|War
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi
69,Friday (1995),Comedy
8910,I Heart Huckabees (2004),Comedy
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance
5103,"Sandlot, The (1993)",Children|Comedy|Drama
1342,Candyman (1992),Horror|Thriller
72011,Up in the Air (2009),Drama|Romance
3551,Marathon Man (1976),Crime|Drama|Thriller
4069,"Wedding Planner, The (2001)",Comedy|Romance
2379,Police Academy 2: Their First Assignment (1985),Comedy|Crime
1281,"Great Dictator, The (1940)",Comedy|Drama|War
8807,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
4103,Empire of the Sun (1987),Action|Adventure|Drama|War
1277,Cyrano de Bergerac (1990),Comedy|Drama|Romance
2565,"King and I, The (1956)",Drama|Musical|Romance
3088,Harvey (1950),Comedy|Fantasy
2598,Pushing Tin (1999),Comedy
4545,Short Circuit (1986),Comedy|Sci-Fi
58998,Forgetting Sarah Marshall (2008),Comedy|Romance
2805,Mickey Blue Eyes (1999),Comedy|Romance
2513,Pet Sematary (1989),Horror
1719,"Sweet Hereafter, The (1997)",Drama
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller
82459,True Grit (2010),Western
2720,Inspector Gadget (1999),Action|Adventure|Children|Comedy
2454,"Fly, The (1958)",Horror|Mystery|Sci-Fi
8371,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy
6385,Whale Rider (2002),Drama
2143,Legend (1985),Adventure|Fantasy|Romance
4041,"Officer and a Gentleman, An (1982)",Drama|Romance
37741,Capote (2005),Crime|Drama
2117,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror
371,"Paper, The (1994)",Comedy|Drama
1515,Volcano (1997),Action|Drama|Thriller
1303,"Man Who Would Be King, The (1975)",Adventure|Drama
2496,Blast from the Past (1999),Comedy|Romance
1381,Grease 2 (1982),Comedy|Musical|Romance
99114,Django Unchained (2012),Action|Drama|Western
674,Barbarella (1968),Adventure|Comedy|Sci-Fi
262,"Little Princess, A (1995)",Children|Drama
125,Flirting With Disaster (1996),Comedy
2942,Flashdance (1983),Drama|Romance
493,Menace II Society (1993),Action|Crime|Drama
2083,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical
3981,Red Planet (2000),Action|Sci-Fi|Thriller
765,Jack (1996),Comedy|Drama
2474,"Color of Money, The (1986)",Drama
14,Nixon (1995),Drama
940,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
88,Black Sheep (1996),Comedy
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller
3763,F/X (1986),Action|Crime|Thriller
3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller
1950,In the Heat of the Night (1967),Drama|Mystery
2433,"Civil Action, A (1998)",Drama
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance
2819,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller
4121,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi
27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller
2648,Frankenstein (1931),Drama|Horror|Sci-Fi
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller
5152,We Were Soldiers (2002),Action|Drama|War
2794,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance
507,"Perfect World, A (1993)",Crime|Drama|Thriller
951,His Girl Friday (1940),Comedy|Romance
65,Bio-Dome (1996),Comedy
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller
4823,Serendipity (2001),Comedy|Romance
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy
637,Sgt. Bilko (1996),Comedy
3507,"Odd Couple, The (1968)",Comedy
4232,Spy Kids (2001),Action|Adventure|Children|Comedy
2114,"Outsiders, The (1983)",Drama
3269,Forever Young (1992),Drama|Romance|Sci-Fi
2912,"Limey, The (1999)",Crime|Drama|Thriller
1459,Absolute Power (1997),Mystery|Thriller
2713,Lake Placid (1999),Horror|Thriller
2146,St. Elmo's Fire (1985),Drama|Romance
57368,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller
1030,Pete's Dragon (1977),Adventure|Animation|Children|Musical
3260,Howards End (1992),Drama
1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller
1688,Anastasia (1997),Adventure|Animation|Children|Drama|Musical
8638,Before Sunset (2004),Drama|Romance
1268,Pump Up the Volume (1990),Comedy|Drama
55118,Eastern Promises (2007),Crime|Drama|Thriller
227,Drop Zone (1994),Action|Thriller
516,Renaissance Man (1994),Comedy|Drama
5620,Sweet Home Alabama (2002),Comedy|Romance
89,Nick of Time (1995),Action|Thriller
1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance
5878,Talk to Her (Hable con Ella) (2002),Drama|Romance
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
34437,Broken Flowers (2005),Comedy|Drama
41,Richard III (1995),Drama|War
61132,Tropic Thunder (2008),Action|Adventure|Comedy|War
373,Red Rock West (1992),Thriller
1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",Drama|Fantasy|Romance
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller
1379,Young Guns II (1990),Action|Western
60074,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy
4558,Twins (1988),Comedy
2367,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller
6867,"Station Agent, The (2003)",Comedy|Drama
2072,"'burbs, The (1989)",Comedy
45186,Mission: Impossible III (2006),Action|Adventure|Thriller
3999,Vertical Limit (2000),Action|Adventure
599,"Wild Bunch, The (1969)",Adventure|Western
1359,Jingle All the Way (1996),Children|Comedy
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery
2132,Who's Afraid of Virginia Woolf? (1966),Drama
3654,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance
5308,Three Men and a Baby (1987),Comedy
257,Just Cause (1995),Mystery|Thriller
4639,America's Sweethearts (2001),Comedy|Romance
3030,Yojimbo (1961),Action|Adventure
3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller
1354,Breaking the Waves (1996),Drama|Mystery
1327,"Amityville Horror, The (1979)",Drama|Horror|Mystery|Thriller
1701,Deconstructing Harry (1997),Comedy|Drama
2622,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy
4467,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy
4033,Thirteen Days (2000),Drama|Thriller|War
3791,Footloose (1984),Drama
965,"39 Steps, The (1935)",Drama|Mystery|Thriller
45720,"Devil Wears Prada, The (2006)",Comedy|Drama
1944,From Here to Eternity (1953),Drama|Romance|War
1295,"Unbearable Lightness of Being, The (1988)",Drama
1238,Local Hero (1983),Comedy
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
218,Boys on the Side (1995),Comedy|Drama
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance
542,Son in Law (1993),Comedy|Drama|Romance
40583,Syriana (2005),Drama|Thriller
290,Once Were Warriors (1994),Crime|Drama
737,Barb Wire (1996),Action|Sci-Fi
6296,"Mighty Wind, A (2003)",Comedy|Musical
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller
502,"Next Karate Kid, The (1994)",Action|Children|Romance
550,Threesome (1994),Comedy|Romance
5944,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller
5026,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",Action|Mystery|Thriller
2416,Back to School (1986),Comedy
490,Malice (1993),Thriller
5463,Reign of Fire (2002),Action|Adventure|Fantasy
492,Manhattan Murder Mystery (1993),Comedy|Mystery
87232,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War
4857,Fiddler on the Roof (1971),Drama|Musical
3980,Men of Honor (2000),Drama
3844,Steel Magnolias (1989),Drama
4728,Rat Race (2001),Comedy
950,"Thin Man, The (1934)",Comedy|Crime
707,Mulholland Falls (1996),Crime|Drama|Thriller
1171,Bob Roberts (1992),Comedy
5449,Mr. Deeds (2002),Comedy|Romance
8865,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi
7149,Something's Gotta Give (2003),Comedy|Drama|Romance
27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi
1021,Angels in the Outfield (1994),Children|Comedy
2022,"Last Temptation of Christ, The (1988)",Drama
7318,"Passion of the Christ, The (2004)",Drama
2459,"Texas Chainsaw Massacre, The (1974)",Horror
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance
3543,Diner (1982),Comedy|Drama
714,Dead Man (1995),Drama|Mystery|Western
6879,Runaway Jury (2003),Drama|Thriller
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
3591,Mr. Mom (1983),Comedy|Drama
3259,Far and Away (1992),Adventure|Drama|Romance
415,Another Stakeout (1993),Comedy|Thriller
55276,Michael Clayton (2007),Drama|Thriller
47099,"Pursuit of Happyness, The (2006)",Drama
6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller
63113,Quantum of Solace (2008),Action|Adventure|Thriller
8132,Gladiator (1992),Action|Drama
517,Rising Sun (1993),Action|Drama|Mystery
1334,"Blob, The (1958)",Horror|Sci-Fi
4958,Behind Enemy Lines (2001),Action|Drama|War
1012,Old Yeller (1957),Children|Drama
4214,Revenge of the Nerds (1984),Comedy
3274,Single White Female (1992),Drama|Thriller
3203,Dead Calm (1989),Thriller
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
169,Free Willy 2: The Adventure Home (1995),Adventure|Children|Drama
1769,"Replacement Killers, The (1998)",Action|Crime|Thriller
8781,"Manchurian Candidate, The (2004)",Thriller
3146,Deuce Bigalow: Male Gigolo (1999),Comedy
1488,"Devil's Own, The (1997)",Action|Drama|Thriller
417,Barcelona (1994),Comedy|Romance
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller
66097,Coraline (2009),Animation|Fantasy|Thriller
1707,Home Alone 3 (1997),Children|Comedy
